"site","region","apn","product","part_description","sto_class","consumed_30d","consumed_60d","consumed_90d","consumed_150d","consumed_all","rate_30d","rate_60d","rate_90d","rate_150d","days_with_consumption_150d"
"SAT3","NA","1116318","USP","ULTRASONIC SENSOR, PICO+","02 MED","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","11424","USP","UNWIND BRAKE BAND CTM PM-BB1030","01 HIGH","0.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0133","2"
"SAT3","NA","2066703","USP","BEARING BLOCK, LINEAR","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","9.0","11.0","13.0","13.0","13.0","0.3","0.1833","0.1444","0.0867","5"
"SAT3","NA","3022958","USP","DIVERT PLATE, TOP","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SAT3","NA","3022978","USP","LIDAR SENSOR PICS150-01000 core 1","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","2"
"SAT3","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"SAT3","NA","3022983","USP","RIGHT ISOLATOR PLATE","01 HIGH","0.0","0.0","4.0","6.0","6.0","0.0","0.0","0.0444","0.04","4"
"SAT3","NA","3037848","USP","LEFT VER HEATER CABLE ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","2"
"SAT3","NA","3043388","USP","SENSOR REED PARA CILINDRO","02 MED","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"SAT3","NA","33053","USP","SENSOR CABLE, 5M GREY, M12 FEMALE 8P STRAIGHT TO OPEN ENDED, CONTINUOUS FLEX, PUR-OB","02 MED","0.0","1.0","1.0","1.0","3.0","0.0","0.0167","0.0111","0.0067","1"
"SAT3","NA","3464199","USP","SENSOR, FIBER OPTIC THIN ZERO SPACE, SIDE VIEW TYP","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SAT3","NA","3466138","USP","VERTICAL VPL SERIES, FRAME SIZE 100MM, T WINDING, RATED SPEED 7200-80","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","3466140","USP","KINETIX VP LOW INERTIA MOTOR,","01 HIGH","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","3466147","USP","COMPACT CYLINDER ADN-32-25-I-P-A-S2","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SAT3","NA","3466170","USP","DSNU, BORE 25MM, STROKE 100MM, DOUBLE ACTING, LATERAL AIR,","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","3466243","USP","LEFT HORIZONTAL SEAL BAR ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SAT3","NA","3466248","USP","PRECISION LINEAR SHAFT, DIA 12","01 HIGH","0.0","0.0","1.0","3.0","6.0","0.0","0.0","0.0111","0.02","2"
"SAT3","NA","3466258","USP","LEFT VERTICAL SEAL BAR ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SAT3","NA","3466261","USP","SHANK THREAD SIZE(M10X1.25), ID 10MM, JAW OPENING W 10MM,","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","02 MED","1.0","1.0","2.0","4.0","10.0","0.0333","0.0167","0.0222","0.0267","5"
"SAT3","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","3.0","6.0","6.0","12.0","44.0","0.1","0.1","0.0667","0.08","13"
"SAT3","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","01 HIGH","2.0","3.0","4.0","9.0","13.0","0.0667","0.05","0.0444","0.06","9"
"SAT3","NA","49960","USP","MDC100-050101 DRIVE","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","72902","USP","kit,motor assy, high speed...","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","816958","USP","IN-SIGHT STD. POWER & I/O BREAKOUT CABLE, 5M (15')","02 MED","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"SAT3","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","01 HIGH","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"SAT3","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","0.0","1.01","0.0","0.0","0.0","0.0","0"
"SAT3","NA","N37843","USP","REWIND CONTROL/POWER ON RELAY FOR 3600A APPLICATORS - PE-RE1017","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SAT3","NA","N53977","USP","I110-E0454 SAFETY SWITCH","02 MED","0.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0111","0.0133","2"
"SAV4","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","02 MED","0.0","0.0","0.0","1.01","5.02","0.0","0.0","0.0","0.0067","4"
"SAV4","NA","1001803","USP","Switch, Auxiliary, Supplementary Protector Accessory","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","02 MED","0.0","1.0","1.0","2.0","2.0","0.0","0.0167","0.0111","0.0133","2"
"SAV4","NA","10043","USP","PLC, CONTROLLER,PROGRAMMABLE:2-1/2 INHT,3-1/2 INWD,1-1/2 INDP,24 V DCVOLT,2.6 MACURRE","03 LOW","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SAV4","NA","1004322","USP","PUSHBUTTON METAL LATCH","03 LOW","0.0","0.0","0.0","15.0","16.0","0.0","0.0","0.0","0.1","1"
"SAV4","NA","1060925","USP","RING-GRIP QUICK-RELEASE PIN","02 MED","0.0","0.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","1061526","USP","SERVO DRVE AMP JR_AUTO JR0000549642","02 MED","0.0","2.0","4.0","4.0","6.0","0.0","0.0333","0.0444","0.0267","2"
"SAV4","NA","1061778","USP","RT-B1221","01 HIGH","0.0","0.0","1.0","1.0","3.0","0.0","0.0","0.0111","0.0067","1"
"SAV4","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","02 MED","0.0","2.0","3.0","5.0","5.0","0.0","0.0333","0.0333","0.0333","5"
"SAV4","NA","1069554","USP","POWER IO CABLE M12 FOR COGNEX CONN MODULE W DB9","02 MED","0.0","1.0","1.0","1.0","3.0","0.0","0.0167","0.0111","0.0067","1"
"SAV4","NA","1113249","USP","URGU48R1-04090N","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SAV4","NA","11424","USP","UNWIND BRAKE BAND CTM PM-BB1030","01 HIGH","0.0","1.0","1.0","1.0","8.0","0.0","0.0167","0.0111","0.0067","2"
"SAV4","NA","11519","USP","Zebra Kit Maint Door Open Swch RH/LH","02 MED","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"SAV4","NA","3022931","USP","MALE INSERT 5 PIN","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","0.0","18.0","20.0","22.0","38.0","0.0","0.3","0.2222","0.1467","6"
"SAV4","NA","3022941","USP","VERTICAL TOP, POWERSONIC MATED M12 + LBO2K","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","3022945","USP","VERTICAL BOTTOM LOAD CELL","01 HIGH","0.0","1.0","1.0","1.0","3.0","0.0","0.0167","0.0111","0.0067","1"
"SAV4","NA","3022969","USP","VERTICAL CARTRIDGE HEATER","01 HIGH","0.0","0.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0133","2"
"SAV4","NA","3022970","USP","CUTTING KNIFE ASSEMBLY","01 HIGH","0.0","16.0","42.0","43.0","43.0","0.0","0.2667","0.4667","0.2867","7"
"SAV4","NA","3022971","USP","FAST CONNECTION-PEG","01 HIGH","2.0","2.0","2.0","3.0","3.0","0.0667","0.0333","0.0222","0.02","2"
"SAV4","NA","3022978","USP","LIDAR SENSOR PICS150-01000 core 1","01 HIGH","2.0","3.0","3.0","3.0","4.0","0.0667","0.05","0.0333","0.02","3"
"SAV4","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","0.0","1.0","1.0","8.0","8.0","0.0","0.0167","0.0111","0.0533","3"
"SAV4","NA","3022983","USP","RIGHT ISOLATOR PLATE","01 HIGH","0.0","6.0","6.0","7.0","8.0","0.0","0.1","0.0667","0.0467","2"
"SAV4","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","3025738","USP","COATED 9"" FOUR HOLE AIR ASSIST TUBE - MP-211-2230-9","01 HIGH","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"SAV4","NA","3026266","USP","Control Block","02 MED","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","1"
"SAV4","NA","3043388","USP","SENSOR REED PARA CILINDRO","02 MED","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","3043408","USP","M12, 5-pin female to flying leads, 10m Cable","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","3466132","USP","PNUEMATIC FITTING","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","2"
"SAV4","NA","3466147","USP","COMPACT CYLINDER ADN-32-25-I-P-A-S2","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","2"
"SAV4","NA","3466170","USP","DSNU, BORE 25MM, STROKE 100MM, DOUBLE ACTING, LATERAL AIR,","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SAV4","NA","3466248","USP","PRECISION LINEAR SHAFT, DIA 12","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SAV4","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","01 HIGH","3.0200000000000005","7.030000000000001","7.030000000000001","7.030000000000001","16.03","0.1007","0.1172","0.0781","0.0469","14"
"SAV4","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","2.01","2.01","6.02","15.02","40.029999999999994","0.067","0.0335","0.0669","0.1001","20"
"SAV4","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","02 MED","1.0","1.99","2.99","6.99","11.99","0.0333","0.0332","0.0332","0.0466","11"
"SAV4","NA","49960","USP","MDC100-050101 DRIVE","01 HIGH","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SAV4","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","03 LOW","0.0","0.0","0.0","2.0","6.0","0.0","0.0","0.0","0.0133","1"
"SAV4","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","3.0","6.0","0.0","0.0","0.0","0.02","3"
"SAV4","NA","N53951","USP","RADIAL BALL BEARING","02 MED","0.0","27.0","27.0","27.0","27.0","0.0","0.45","0.3","0.18","1"
"SBD6","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","02 MED","0.0","0.0","0.0","6.0","6.0","0.0","0.0","0.0","0.04","3"
"SBD6","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","6.0","6.0","0.0","0.0","0.0","0.04","2"
"SBD6","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","02 MED","0.0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0267","1"
"SBD6","NA","1004322","USP","PUSHBUTTON METAL LATCH","02 MED","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","1"
"SBD6","NA","10095","USP","FLANGED BUSHING","02 MED","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","1"
"SBD6","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","02 MED","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","1061526","USP","SERVO DRVE AMP JR_AUTO JR0000549642","01 HIGH","0.0","0.0","0.0","1.0","6.0","0.0","0.0","0.0","0.0067","1"
"SBD6","NA","1061778","USP","RT-B1221","02 MED","0.0","1.0","2.0","4.0","4.0","0.0","0.0167","0.0222","0.0267","3"
"SBD6","NA","1063086","USP","SWITCH 2VDC PNP 0.5M LEAD M8 C","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SBD6","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SBD6","NA","1071516","USP","REPLACEMENT BELT – 18”W FOR CO","02 MED","0.0","0.0","0.0","5.0","6.0","0.0","0.0","0.0","0.0333","3"
"SBD6","NA","1124355","USP","FIXED DRAW ROLLER, SMART PAC","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SBD6","NA","11519","USP","Zebra Kit Maint Door Open Swch RH/LH","02 MED","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","14325","USP","WIRING TOOL required for insertion/extraction @ terminal strip","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SBD6","NA","226234","USP","SERIAL RS232 TO USB CONVERTER","03 LOW","0.0","0.0","0.0","10.0","49.0","0.0","0.0","0.0","0.0667","1"
"SBD6","NA","3022941","USP","VERTICAL TOP, POWERSONIC MATED M12 + LBO2K","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SBD6","NA","3022945","USP","VERTICAL BOTTOM LOAD CELL","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SBD6","NA","3022970","USP","CUTTING KNIFE ASSEMBLY","01 HIGH","0.0","5.0","5.0","5.0","5.0","0.0","0.0833","0.0556","0.0333","2"
"SBD6","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0222","0.0133","1"
"SBD6","NA","3025738","USP","COATED 9"" FOUR HOLE AIR ASSIST TUBE - MP-211-2230-9","02 MED","0.0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0267","2"
"SBD6","NA","3031139","USP","RIGHT HORIZONTAL HEATER CABLE","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","3037848","USP","LEFT VER HEATER CABLE ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","3037849","USP","RIGHT VER HEATER CABLE ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","3037852","USP","LEFT HOR HEATER CABLE ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","3043405","USP","SENSOR CABLE FEMALE 5-POLE M12 STRAIGHT A CODED TO OPEN END PUR BLACK 5M","02 MED","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0222","0.0133","1"
"SBD6","NA","3043407","USP","SICK IME2S Series Non-Flush Inductive Non-Contact Safety Switch, 24V dc, Nickel Plated Brass Housing, 2NO, M12","01 HIGH","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"SBD6","NA","3466145","USP","RIGHT HORIZONTAL SEAL BAR ASSY","01 HIGH","4.0","4.0","4.0","4.0","4.0","0.1333","0.0667","0.0444","0.0267","2"
"SBD6","NA","3466153","USP","RIGHT VERTICAL SEAL BAR ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","3466243","USP","LEFT HORIZONTAL SEAL BAR ASSY","01 HIGH","4.0","4.0","4.0","4.0","4.0","0.1333","0.0667","0.0444","0.0267","2"
"SBD6","NA","3466258","USP","LEFT VERTICAL SEAL BAR ASSY","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"SBD6","NA","3546294","USP","Kinetix VP Motor Cable, 4m","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SBD6","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","02 MED","0.0","2.0","2.0","4.0","7.0","0.0","0.0333","0.0222","0.0267","5"
"SBD6","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","02 MED","2.0","8.0","8.0","12.0","18.0","0.0667","0.1333","0.0889","0.08","10"
"SBD6","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","02 MED","0.0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0267","2"
"SBD6","NA","49960","USP","MDC100-050101 DRIVE","02 MED","0.0","0.0","0.0","2.0","6.0","0.0","0.0","0.0","0.0133","1"
"SBD6","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","7.0","7.0","0.0","0.0","0.0","0.0467","1"
"SBD6","NA","72902","USP","kit,motor assy, high speed...","02 MED","0.0","0.0","0.0","3.0","4.0","0.0","0.0","0.0","0.02","2"
"SBD6","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","02 MED","1.0","1.0","1.0","5.0","7.0","0.0333","0.0167","0.0111","0.0333","4"
"SBD6","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SBD6","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","1.0","1.0","3.0","3.0","0.0","0.0167","0.0111","0.02","4"
"SBD6","NA","N53977","USP","I110-E0454 SAFETY SWITCH","01 HIGH","0.0","0.0","0.0","6.0","6.0","0.0","0.0","0.0","0.04","1"
"SBD6","NA","N53990","USP","LINEAR RAIL","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SBD6","NA","N54020","USP","STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SCK6","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","01 HIGH","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1004322","USP","PUSHBUTTON METAL LATCH","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SCK6","NA","10086","USP","WASHER: CAPTURE CTM PM-FANU30375","03 LOW","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","10087","USP","THREADED INSERT CTM C-PM-INS1010","03 LOW","0.0","3.0","3.0","3.0","3.0","0.0","0.05","0.0333","0.02","1"
"SCK6","NA","10090","USP","Shoulder Screw,18-8 Stainless Steel,3/8"""" Shoulder Dia., 1"""" Shoulder Length,5/16-18 Thread,PK2","03 LOW","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","01 HIGH","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1061198","USP","OLFLEXÂ® VFD SLIM, 14 AWG/4C, REDUCED DIAMETER VFD CABLE WITH ""SURGE GUARD""","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1061778","USP","RT-B1221","02 MED","0.0","0.0","0.0","0.0","28.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1063086","USP","SWITCH 2VDC PNP 0.5M LEAD M8 C","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SCK6","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","01 HIGH","0.0","4.0","4.0","4.0","6.0","0.0","0.0667","0.0444","0.0267","1"
"SCK6","NA","1069554","USP","POWER IO CABLE M12 FOR COGNEX CONN MODULE W DB9","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","02 MED","0.0","0.0","0.0","0.0","27.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1071516","USP","REPLACEMENT BELT – 18”W FOR CO","01 HIGH","0.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","1113249","USP","URGU48R1-04090N","02 MED","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","11409","USP","TAMPA","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SCK6","NA","14325","USP","WIRING TOOL required for insertion/extraction @ terminal strip","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","19978","USP","TIME DELAY FUSE, 30A, CLASS J, 300KA, 600VAC","02 MED","0.0","0.0","0.0","6.0","6.0","0.0","0.0","0.0","0.04","1"
"SCK6","NA","23103","USP","Time Delay, Cylindrical, Fuse, GDC Series, 250VAC, Indicating (5 PK)","03 LOW","0.0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0267","1"
"SCK6","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","0.0","2.0","4.0","6.0","8.0","0.0","0.0333","0.0444","0.04","4"
"SCK6","NA","3022941","USP","VERTICAL TOP, POWERSONIC MATED M12 + LBO2K","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","2"
"SCK6","NA","3022942","USP","CLAMP, LOOP NYLON 7/8"" X 1 1/2","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"SCK6","NA","3022945","USP","VERTICAL BOTTOM LOAD CELL","01 HIGH","0.0","3.0","3.0","3.0","3.0","0.0","0.05","0.0333","0.02","2"
"SCK6","NA","3022970","USP","CUTTING KNIFE ASSEMBLY","01 HIGH","0.0","0.0","9.0","9.0","9.0","0.0","0.0","0.1","0.06","1"
"SCK6","NA","3022978","USP","LIDAR SENSOR PICS150-01000 core 1","01 HIGH","0.0","2.0","2.0","4.0","5.0","0.0","0.0333","0.0222","0.0267","4"
"SCK6","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","2"
"SCK6","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","3043384","USP","SAFE COUPLING RELAY WITH SAFE","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","3043401","USP","Stopper Bolt, M8x1.25, L 25mm, Standard Tip, Straight Type, Bumper Urethane","02 MED","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","3043404","USP","AC/DC Brick Power Supply, 90-264VAC In, 12VDC Out, 50 Watts, Standard DC Plug","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","3043407","USP","SICK IME2S Series Non-Flush Inductive Non-Contact Safety Switch, 24V dc, Nickel Plated Brass Housing, 2NO, M12","02 MED","2.0","4.0","6.99","11.99","12.99","0.0667","0.0667","0.0777","0.0799","13"
"SCK6","NA","3043408","USP","M12, 5-pin female to flying leads, 10m Cable","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","33053","USP","SENSOR CABLE, 5M GREY, M12 FEMALE 8P STRAIGHT TO OPEN ENDED, CONTINUOUS FLEX, PUR-OB","02 MED","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"SCK6","NA","3466132","USP","PNUEMATIC FITTING","01 HIGH","0.0","2.0","2.0","4.0","4.0","0.0","0.0333","0.0222","0.0267","3"
"SCK6","NA","3466170","USP","DSNU, BORE 25MM, STROKE 100MM, DOUBLE ACTING, LATERAL AIR,","01 HIGH","0.0","1.0","1.0","2.0","2.0","0.0","0.0167","0.0111","0.0133","2"
"SCK6","NA","3466223","USP","243TEETH 32 T5/1215","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"SCK6","NA","3466248","USP","PRECISION LINEAR SHAFT, DIA 12","01 HIGH","0.0","0.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0133","1"
